User Query,Attribute Path,Path Length
How can I improve my self-confidence with girls?,['Education Level'],1
What can I do to change the way people see me?,[],0
How can I talk to girls when I'm scared to look at them?,[],0
How can I go out and make friends or know what to do when hanging out with them?,['Education Level'],1
Should I talk to my nurse in charge about my concerns of being misinterpreted? How can I beat these negative thoughts?,"['Emotional State', 'Mental Health Status', 'Profession', 'Economic Status', 'Marital Status']",5
How can I make and retain friends?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Economic Status', 'Marital Status']",6
"How can I make friends, both guys and girls?","['Education Level', 'Profession']",2
What are some tips to be more confident and in a better mood?,['Emotional State'],1
How can I improve myself overall and my life?,['Education Level'],1
How can I become more social and meet new people?,['Education Level'],1
How do I start dating and overcome my relationship-anxiety given my past issues and current progress?,['Emotional State'],1
What can I do to make female friends as a college student?,['Education Level'],1
Is there anything that you recommend I do to feel valued by others and improve my social life?,"['Education Level', 'Emotional State', 'Profession', 'Mental Health Status', 'Economic Status']",5
Are there any books or advice on completely re-learning social skills?,['Education Level'],1
How would anyone go about talking to someone they're attracted to?,[],0
What are some social hobbies I can attend?,"['Profession', 'Education Level', 'Age', 'Economic Status', 'Mental Health Status']",5
How can I push myself to go in for the interview and pursue the job despite my anxiety?,['Emotional State'],1
How can I overcome drug-induced psychosis and anxiety?,[],0
How can I make lasting friendships at my new tech job and avoid feeling like an outsider?,['Profession'],1
How can I overcome my anxiety about approaching girls in public places?,[],0
"How should I approach this, and how do I get my confidence back?","['Emotional State', 'Mental Health Status', 'Profession', 'Education Level', 'Economic Status']",5
How can I change to be less lonely and make friends?,"['Education Level', 'Emotional State', 'Profession', 'Mental Health Status', 'Economic Status', 'Marital Status', 'Health Status', 'Age']",8
How can I get rid of my bad temper?,"['Emotional State', 'Mental Health Status']",2
Is it possible to function and to stay on top of the social loop without getting Snapchat?,[],0
Why can't I get friends?,"['Emotional State', 'Profession', 'Education Level', 'Mental Health Status', 'Economic Status', 'Marital Status']",6
How can I make close friends?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Economic Status', 'Marital Status', 'Health Status', 'Age']",8
How do I go about meeting girls organically when there are none in my research groups or classes?,[],0
What tips do you have to force myself into social situations despite anxiety?,[],0
How can I start going out with my friends and be more outgoing?,['Education Level'],1
How can I improve my relationship with my brother despite our differences?,['Education Level'],1
How do I stop being regarded as the weird/awkward/boring/nerdy girl at school?,[],0
How do I make friends with people who don’t want to pursue a romantic or sexual relationship with me?,[],0
"What should I do now that I went on a date with a girl I've liked for years, but she hasn't texted me back and is possibly still hooking up with my friend?","['Emotional State', 'Profession', 'Mental Health Status', 'Economic Status', 'Marital Status', 'Education Level']",6
How can I stop feeling anxious about going to school and blushing in class?,"['Education Level', 'Mental Health Status']",2
How can I regain self-belief and make new friends without repeating past mistakes?,['Emotional State'],1
Is it a bad habit to convince myself that someone is out of my league to stay focused on schoolwork?,['Education Level'],1
What can I take for this? Antidepressants? Is that what makes your serotonin levels go up or down?,[],0
What can I do if I physically can't talk to women because of my low self-esteem and fear of rejection?,[],0
How can I explain to my boyfriend that I don't want a wedding because I'm embarrassed to not have bridesmaids or friends there?,"['Marital Status', 'Education Level', 'Emotional State', 'Profession', 'Economic Status', 'Mental Health Status']",6
What measures can I take to be social whilst not being able to get out much?,['Education Level'],1
Should I start spending time alone even if I hate the feeling of being alone?,"['Emotional State', 'Mental Health Status']",2
What can I do to improve my social skills and build meaningful relationships?,['Education Level'],1
How can I improve my social skills and manage my anxiety to apply for jobs?,['Education Level'],1
How can I stop being the target of roasts in my friend circles?,[],0
Any general advice on what I should do?,[],0
How can I deal with my social anxiety and improve my confidence around people?,['Emotional State'],1
Is it wrong to talk to a male classmate that way?,[],0
How do I get over being a coward and learn to be assertive?,"['Emotional State', 'Profession', 'Education Level', 'Mental Health Status', 'Economic Status']",5
How can I handle feeling left out by my housemates who exclude me from activities?,"['Emotional State', 'Mental Health Status']",2
What advice do you have for making friends in college as a shy person?,"['Education Level', 'Profession', 'Age', 'Mental Health Status', 'Emotional State', 'Economic Status']",6
What about me makes people not take me seriously in a group?,[],0
"As a complete anxious noob, where and how can I practice getting better at socializing?","['Education Level', 'Age', 'Profession', 'Mental Health Status', 'Emotional State', 'Economic Status']",6
"How should I proceed if I see her or cross paths at the workplace, and should I intentionally ignore her?",[],0
"What is the etiquette for meeting people at concerts and shows, and how should I approach these situations if I'm going alone?",['Age'],1
"What realistically can I do at this point? Or am I really just a victim of unfortunate circumstances that have left me fucked beyond any help? Should I continue with my plan to just give up, just focusing on passions and not worrying about finding someone, or is that going to only ensure my continued solitude and I need to keep trying?",[],0
How can I make friends and connect with others at my art college when I feel shy and out of place?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Economic Status']",5
What am I supposed to do to meet new people and access social events like parties and meetups?,['Profession'],1
Has anyone ever been in this spot or have experience a situation like this?,[],0
How can I improve my conversational skills to engage in longer conversations and develop friendships and a potential relationship?,['Education Level'],1
"What should I do to improve my motivation and communication skills, and how can I prepare for my maturity exam?","['Education Level', 'Profession', 'Age', 'Economic Status', 'Mental Health Status']",5
How can I make friends?,"['Education Level', 'Profession', 'Age', 'Mental Health Status', 'Emotional State', 'Economic Status', 'Marital Status', 'Health Status']",8
How can I cope with feeling alone on my birthday?,['Emotional State'],1
Any tips on how to stop thinking this way?,[],0
"What should I do after exchanging numbers with a girl from my class, considering I'm an introvert and have never been in this situation before?","['Age', 'Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Economic Status']",6
How can I improve my dating life and form meaningful relationships despite my challenges?,"['Education Level', 'Mental Health Status']",2
How can I overcome my inability to socialize and talk to a girl I like despite being bullied and blackmailed by friends?,"['Mental Health Status', 'Emotional State', 'Profession', 'Education Level']",4
How can I find or approach a girl I saw at a workshop who winked at me?,[],0
How do you make friends at 18?,"['Age', 'Education Level', 'Profession', 'Economic Status', 'Mental Health Status']",5
How can I meet new people and put myself out there after a breakup?,['Age'],1
How do I overcome my extreme anxiety about social interaction and manage my nerves for the interview at Burger King?,"['Emotional State', 'Mental Health Status', 'Profession', 'Education Level', 'Economic Status']",5
How can I become more socially confident and courageous?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Economic Status']",5
How can I find true friends after turning 30?,"['Age', 'Profession', 'Education Level', 'Mental Health Status']",4
How do you 'connect' with people and develop a friendship?,"['Education Level', 'Profession']",2
How can I deal with intense anxiety that makes me sick every morning because of my job?,['Profession'],1
What should I do about my severe anxiety that makes it hard to go to work?,"['Mental Health Status', 'Emotional State', 'Profession']",3
What resources or support can help me improve my social skills and imagination to better interact with my son?,['Education Level'],1
Does never having been drunk at almost 21 make me weird?,['Age'],1
How can I navigate classroom politics and group creation effectively?,['Education Level'],1
How do you feel about dating today?,"['Emotional State', 'Gender', 'Profession', 'Education Level', 'Marital Status', 'Mental Health Status', 'Economic Status', 'Health Status', 'Age']",9
"What books, blogs, or other resources have advice on how to just be a nice person?",[],0
How can I make friends and overcome feeling socially isolated?,"['Education Level', 'Mental Health Status', 'Emotional State', 'Profession', 'Marital Status', 'Economic Status']",6
How can I turn my life around?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Profession', 'Economic Status', 'Marital Status']",6
How can I improve my verbal communication to make better impressions during conversations?,['Education Level'],1
How can I improve my social skills when talking to girls?,['Education Level'],1
What are some ways I can make friends and not really spend money?,"['Education Level', 'Profession', 'Economic Status']",3
How can I improve my communication skills in social situations to maintain my friendships?,['Education Level'],1
Why is this happening and how can I not be viewed as an emotionally fragile hot mess?,[],0
"How does one cope with social anxiety and integrate themselves with others naturally, especially among a group I already broke the ice with but not quite?",['Profession'],1
"How am I supposed to deal with being a quiet person when it destroys my self-confidence and makes me feel hurt, sad, and defensive?",['Emotional State'],1
"How can I start improving my life, making friends, and overcoming my fear of speaking to girls?","['Education Level', 'Emotional State', 'Profession', 'Mental Health Status', 'Economic Status']",5
WTF is wrong with me? Am I just really deep into limerence?,"['Emotional State', 'Profession', 'Mental Health Status', 'Education Level', 'Economic Status']",5
How can I help people if I don't know any people?,['Age'],1
How can I overcome my social awkwardness and improve my self-esteem?,"['Education Level', 'Mental Health Status']",2
How can I overcome my social anxiety when I can't afford a therapist and don't have support from friends or family?,"['Education Level', 'Mental Health Status']",2
Am I overthinking and missing signs of other thoughts I should have or solutions to my thoughts?,['Emotional State'],1
How can someone be motivated to be social when you experience constant negative feedback?,"['Emotional State', 'Mental Health Status', 'Profession']",3
How can I improve my social skills and make meaningful connections?,['Education Level'],1
Any tips on building my self-esteem enough or being able to talk better in social situations?,"['Education Level', 'Mental Health Status', 'Emotional State', 'Profession', 'Economic Status']",5
How can someone change my mind about relationships being a waste of time and resources?,[],0
How do I stop viewing girls as sex objects?,[],0
Why am I feeling happy about my crush getting a boyfriend after initially being upset?,['Emotional State'],1
What should I do about these kind of situations in the future?,[],0
What tips can you give for maintaining a friendship with someone who inspires me?,"['Education Level', 'Profession', 'Emotional State']",3
Anything else I should be trying to speed up this process a little bit? Is it just going to take more time/practice? Or is this likely a permanent issue that I'm going to have to learn to live with?,"['Mental Health Status', 'Emotional State', 'Education Level', 'Profession', 'Health Status', 'Economic Status', 'Marital Status', 'Age']",8
How can I confidently approach a girl I want to be my girlfriend?,[],0
Why would he blow me off online while still being active?,[],0
Does anyone check out r/Mindfulness?,[],0
How can I convince my friend's parents to let her go on a trip with me?,"['Age', 'Profession', 'Education Level', 'Economic Status', 'Mental Health Status']",5
Anyone else struggling with a drop in social skills due to focusing more on career development?,['Profession'],1
"What can I do to improve my social skills, especially when it comes to women and dating?","['Education Level', 'Profession', 'Mental Health Status']",3
Is my difficulty in socializing and finding words due to spending too much time alone or could it be ADHD?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Age', 'Economic Status', 'Health Status']",7
How can I build meaningful friendships and relationships despite my disability?,['Education Level'],1
How do I become more easygoing and normal in social interactions?,"['Emotional State', 'Education Level', 'Mental Health Status', 'Profession', 'Economic Status', 'Marital Status']",6
"Should I talk to her? Also, for what reasons should you NOT try anything?",[],0
Does anyone have any suggestions for what I should do to improve my social skills and make friends?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Economic Status', 'Marital Status', 'Health Status', 'Age']",8
How can I overcome loneliness and build meaningful friendships?,"['Education Level', 'Mental Health Status', 'Emotional State', 'Profession', 'Economic Status', 'Marital Status', 'Health Status']",7
How can I establish proper friendships and maintain conversations in college?,['Education Level'],1
What do these girls think about me?,[],0
How can I improve my social skills and make more friends?,['Education Level'],1
Do I have social anxiety?,"['Emotional State', 'Mental Health Status', 'Profession', 'Education Level', 'Economic Status']",5
How do I cope with anxiety and pressure from my coworkers at my job?,['Profession'],1
How can I become magnetic like this girl I know?,[],0
Is it weird to ask the girl who sits next to me in class for notes and to introduce myself after 3 weeks of classes?,['Education Level'],1
How do I find people who are loyal to me and like me for who I am?,[],0
"What daily course of action can I do, starting today, that will help me improve my social skills/confidence?",['Education Level'],1
How can I manage my tendency to get bored and dislike people after spending too much time with them?,['Emotional State'],1
"What are some specific things I can say to a girl in my friend group to let her know I'm not interested in her, without appearing heartless and losing friends?",['Profession'],1
How do I become a part of the 'cool gang'? Where do I even start?,[],0
How can I overcome the self-doubt and low self-esteem caused by my childhood emotional neglect?,['Emotional State'],1
How do I make friends?,"['Education Level', 'Profession', 'Age', 'Economic Status', 'Mental Health Status']",5
"Where are some good places to meet new friends and especially girls? Also, what is the best way to go about choosing the right people to try and befriend?",[],0
How do I find friends while living in a remote area?,"['Education Level', 'Profession', 'Economic Status', 'Mental Health Status']",4
How can I manage my feelings of discomfort and boredom after spending too much time with people?,['Emotional State'],1
What should I say to my professor if I want to know if he's written any books?,['Profession'],1
How can I stop being a clingy friend and avoid ruining my friendship?,['Emotional State'],1
Does anyone judge a guy if he attempts to pee at a urinal but fails to?,[],0
How can I feel more comfortable attending social events alone?,['Emotional State'],1
Has anybody experienced feeling like an outsider or is it just me?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Profession', 'Marital Status', 'Economic Status']",6
"Is there anything else I can do to have adult relationships, or should I just save my energy and quit trying?",[],0
"How should I approach people and groups, and what's appropriate to say to develop social skills as an adult?",['Education Level'],1
How can I build a genuine connection with people and stop feeling so alone?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Profession', 'Marital Status', 'Economic Status', 'Health Status']",7
How do I be a good friend and maintain friendships?,['Education Level'],1
What should I do about my job that is affecting my mental health and happiness?,['Profession'],1
What can I do to address my feelings about being a 23-year-old virgin with no relationship experience?,[],0
How can I improve my social skills and relationships?,['Education Level'],1
How can I date attractive women as an average looking guy with a decent middle class job?,[],0
Why does she flirt with me and try to get my attention then lash out when I ignore her?,[],0
What is going on with me? Is this normal?,"['Emotional State', 'Mental Health Status', 'Education Level']",3
What should I do about bringing flowers and chocolate to girls for Valentine's Day?,[],0
Why do I have to act so fidgety and say dumb shit and tense up at every interaction?,[],0
What can I do to overcome the fear of stuttering in social situations?,"['Education Level', 'Profession', 'Mental Health Status']",3
Has anyone else experienced difficulty speaking in front of groups and have any advice on how to overcome it?,['Profession'],1
How can I make myself more comfortable when in public?,['Emotional State'],1
Are there other things I can work on and develop that could potentially help with my anxiety about meeting new people?,['Education Level'],1
How can I stop driving people away and improve my social interactions?,['Emotional State'],1
How do you make friends near your age?,"['Age', 'Education Level']",2
How can I learn to deal with verbal confrontation?,['Education Level'],1
How can I better manage the confrontations with my conservative parents regarding my cannabis use?,"['Age', 'Profession', 'Education Level', 'Mental Health Status', 'Emotional State', 'Economic Status']",6
"Am I doing something wrong in the way I approach my guy friends, and is there a better way to communicate my boundaries?","['Emotional State', 'Gender']",2
How do I start making a living and make new friends?,['Profession'],1
What can I do to improve this aspect?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Profession', 'Economic Status', 'Marital Status']",6
Do you have any advice for dealing with a roommate who is sensitive to smells?,"['Mental Health Status', 'Emotional State', 'Profession', 'Economic Status', 'Marital Status', 'Health Status', 'Education Level', 'Age']",8
How can I change my mindset to value what I think of myself more and what others think of me less?,['Emotional State'],1
What can I do to keep a woman to stay around?,[],0
How do I get over an inferiority complex? How does someone like me meet people in an organic way to build friendships? How do I make myself more active on social media even when my life is pretty boring? How do I change my body and my attitude so that when I'm 30 I can look back and be amazed at how much my life has changed?,"['Emotional State', 'Education Level', 'Mental Health Status', 'Age', 'Profession', 'Economic Status']",6
How do I make friends?,"['Education Level', 'Profession', 'Age', 'Economic Status', 'Mental Health Status', 'Emotional State', 'Marital Status', 'Health Status']",8
"Should I try to ask one of the girls I could maybe ask to prom, despite feeling anxious and not having classes with them?",['Emotional State'],1
How can I start dating and overcome my fear of rejection?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Marital Status', 'Profession', 'Economic Status']",6
How can I open up emotionally to someone I am dating and allow them to connect with me?,['Emotional State'],1
What can I do to manage my desire to use alcohol as a way to ease social anxiety?,['Mental Health Status'],1
How can I change my perspective to connect better with people and be less lonely?,['Emotional State'],1
How can I get my motivation back and start talking to more people and going on dates?,"['Emotional State', 'Education Level', 'Profession', 'Mental Health Status', 'Economic Status']",5
Is social media necessary for making friends as a university student?,['Education Level'],1
"How can I move forward and make a life for myself if I have no idea what I want to be, or who I am even now?",[],0
Why do friends randomly decide to hate you or cut you off without a discussion?,[],0
What are some tips to become more extroverted?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Age', 'Economic Status']",6
How can I find fulfillment when being a 'nice guy' isn't benefiting me as expected?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State']",4
How can I feel more engaged when meeting new people?,['Education Level'],1
Why do girls stop texting me?,[],0
How can I improve my social skills and overcome social awkwardness?,['Education Level'],1
How can I deal with my feelings for my friend who is now dating someone else?,['Emotional State'],1
Should I be 'young' and engage in risky behaviors like my peers to avoid future regrets?,['Age'],1
Why do I feel so alienated and different when it comes to dating/girls?,[],0
How can I improve my social skills beyond interacting with friends on social media and text messages?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Marital Status', 'Economic Status']",6
How can I improve my social skills and gain the courage to speak up and make friends?,['Education Level'],1
How can I relate better to my classmates and make friends around my age group despite feeling disconnected?,"['Age', 'Education Level']",2
"Other than occasional therapy, is there any solid advice?",[],0
How can I make conversations more interesting and show a girl that I think she's cute?,[],0
How can I make friends as an adult in a new town with limited social opportunities?,"['Education Level', 'Profession', 'Economic Status', 'Mental Health Status', 'Emotional State', 'Marital Status']",6
How do I develop a personality?,"['Education Level', 'Profession', 'Mental Health Status']",3
How do I become a more socially interesting and involved person? What can I do to bring more meaning to my at-home life than simply surfing the internet and doing homework?,['Education Level'],1
How can I discipline myself better to achieve my goals and maintain a proper diet?,['Education Level'],1
What changes can I make to improve my mental health and social life?,['Emotional State'],1
Could you give me some advice for my first date?,"['Age', 'Education Level', 'Profession', 'Emotional State']",4
How can I overcome my fear of reaching out and showing interest in others?,"['Emotional State', 'Mental Health Status']",2
How can I overcome the feeling of being trapped by past social experiences?,['Mental Health Status'],1
Does anybody have any advice on how to approach a situation like this? Or some tips to break the ice?,['Emotional State'],1
How can I overcome loneliness and find proper friends while coping with stress from university and financial issues?,"['Education Level', 'Mental Health Status']",2
How can I handle starting university when I'm not good at socializing and worried about being alone?,"['Education Level', 'Mental Health Status']",2
How can I make at least one good friend and improve my social skills?,"['Education Level', 'Profession', 'Mental Health Status']",3
"What books can I read to improve my social skills, and how can I meet people and strike up conversations?",['Education Level'],1
How can I connect better with customers and coworkers at my retail fashion job?,['Profession'],1
Do you think I'm a boring/uninteresting person?,[],0
Is there anyway I can change the way I socialize?,"['Emotional State', 'Education Level', 'Profession', 'Mental Health Status']",4
How can I develop friendships with women despite my social anxiety and past homeschooling experience?,"['Education Level', 'Mental Health Status']",2
Where's a good place to start? Is this something that can actually be fixed or changed? Should I get used to always being alone?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Marital Status', 'Profession', 'Economic Status', 'Health Status']",7
What can I do now to not feel so lonely and empty?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Marital Status', 'Profession', 'Economic Status']",6
Should I just keep trying to work on myself so I'm more interesting?,"['Emotional State', 'Education Level', 'Profession', 'Mental Health Status']",4
Why is it that people won't include me in anything?,"['Emotional State', 'Mental Health Status', 'Profession', 'Economic Status', 'Marital Status', 'Education Level']",6
"Would a speech therapist help with my social anxiety and trouble with enunciation, or is there some type of exercise I can do to help myself?",['Emotional State'],1
What are people interested in seeing on Snapchat? Are people okay with things like 'wake up' selfies or stuff like that? What would be going too far?,[],0
How can I stop isolating myself and socialize more in college?,['Education Level'],1
How can I embrace discomfort to overcome my introversion?,"['Education Level', 'Emotional State', 'Profession', 'Mental Health Status']",4
"How do I get him to stop without violence, and do I just ignore it until it goes away?",[],0
Why didn't my friends and coworkers show up to my party even after confirming they would come?,"['Emotional State', 'Profession', 'Economic Status', 'Mental Health Status']",4
Is there like a self-help group thing that a bunch of loser nobodies can meet up and talk about their shit?,[],0
How can I deal with my fear of going to parties and being rejected?,"['Emotional State', 'Mental Health Status', 'Profession', 'Education Level', 'Economic Status']",5
How can I stop procrastinating and motivate myself to complete tasks on time?,['Education Level'],1
How can I improve my self-esteem and confidence in social situations and physical appearance?,"['Education Level', 'Mental Health Status']",2
How can I reconnect with my friends after cutting them off for a few months?,['Emotional State'],1
How can I manage my friendship with Jane without damaging my relationships with other friends?,"['Profession', 'Education Level', 'Age', 'Mental Health Status', 'Emotional State', 'Economic Status']",6
How do I get over my mentality that stops me from pursuing romantic or sexual relationships?,[],0
How do I tell my friend to stop singing and suggest he write and sell songs instead?,['Profession'],1
How can I improve my social skills and make friends?,['Education Level'],1
How can I learn to deal with negative comments better?,['Emotional State'],1
Is the lack of genuine connection in my life the result of poor social skills or something much deeper?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Profession', 'Economic Status', 'Marital Status']",6
How do unemployed adults make new friends without having a job?,"['Education Level', 'Economic Status', 'Profession', 'Marital Status', 'Age', 'Mental Health Status']",6
How can I sustain a normal conversation with a girl?,[],0
How do you meet new people your own age in an isolated area?,"['Age', 'Profession']",2
Is there any hope for me?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Past Self-Harm History', 'Profession', 'Economic Status']",6
How can I stop people thinking I'm weird?,[],0
Why am I still being ostracized and ignored despite making improvements in my social skills and achievements?,[],0
Is there any way to stop these thoughts from taking over my present life?,"['Emotional State', 'Mental Health Status', 'Profession', 'Education Level', 'Health Status', 'Past Self-Harm History']",6
How can I be more giving in my relationships and less selfish with my time and energy?,['Emotional State'],1
How do I stop turning everything into a joke and express my true feelings?,['Emotional State'],1
How can I navigate my friendship with this girl given our schedules and the communication challenges I face?,"['Age', 'Education Level', 'Profession', 'Emotional State', 'Mental Health Status', 'Marital Status', 'Economic Status', 'Gender', 'Health Status', 'Past Self-Harm History']",10
"Why am I the target of harassment from my roommates, and how can I reverse or avoid this in the future?",[],0
How can I improve my behavior to stop being an outsider in groups and build friendship and romantic bonds with people?,"['Education Level', 'Mental Health Status']",2
Why do I feel empty after meeting someone I'm interested in?,['Emotional State'],1
Why do people look at me but avoid making eye contact or engaging with me?,[],0
How can I overcome hurdles in friendships and relationship stuff?,"['Emotional State', 'Mental Health Status', 'Education Level', 'Marital Status', 'Profession', 'Economic Status', 'Health Status', 'Age', 'Gender']",9
Is there any hope for me in improving my social life?,"['Education Level', 'Profession', 'Mental Health Status', 'Emotional State', 'Marital Status', 'Economic Status']",6
