User Query,Attribute Path,Path Length
"If I pursued a career in Engineering but went back to IT, could that hurt my career outlook?","['Profession', 'Economic Status']",2
Do you have any tips for managing a rigorous course load while trying to make friends in university?,"['Emotional State', 'Profession']",2
Do you have any other suggestions for dealing with missing assignments?,"['Emotional State', 'Mental Health Status']",2
Any suggestions on how to manage the demands of school these next few weeks while keeping my husband ok?,"['Economic Status', 'Marital Status', 'Emotional State']",3
How can I manage my situation after being a college dropout?,"['Education Level', 'Profession', 'Age']",3
How can I become more social and meet new people as a college junior?,"['Emotional State', 'Age']",2
How can I still make my dream of pursuing computer science and med school come true given my financial and credit transfer issues?,"['Economic Status', 'Past Self-Harm History']",2
Does anyone have any advice on how to motivate my girlfriend to do her homework?,"['Mental Health Status', 'Emotional State']",2
Is it feasible and worth it to dual-enroll in a community college and a technical school for plumbing?,"['Economic Status', 'Profession', 'Education Level', 'Past Self-Harm History']",4
Should I even go to college?,"['Education Level', 'Profession', 'Economic Status']",3
Is it worth it to take a semester off after I finish classes this summer? Or is it better just to push through?,"['Emotional State', 'Mental Health Status']",2
Has anyone else experienced something like this?,"['Emotional State', 'Past Self-Harm History', 'Marital Status']",3
Should I transfer to another school?,"['Economic Status', 'Profession']",2
How can I manage my stress and focus on my school work?,['Emotional State'],1
How can I find motivation and gain experience to secure a job after graduation?,"['Profession', 'Education Level']",2
Am I justified in asking for an incomplete in the course?,['Economic Status'],1
How did you narrow your choice for which degree to pursue in college?,"['Profession', 'Education Level', 'Economic Status']",3
Should I try for an internship or just buckle down on classes and keep selling stuff?,"['Profession', 'Economic Status', 'Emotional State']",3
Does it get better?,"['Emotional State', 'Mental Health Status', 'Past Self-Harm History', 'Age', 'Health Status', 'Economic Status']",6
How can I cope with my anxiety about starting adulthood and my new job?,['Emotional State'],1
Are scholarships available for adults who are not students? When is 'scholarship season'?,"['Age', 'Economic Status']",2
Should I go back to working full time and ignore my family's wishes or choose a path for school even if it doesn't interest me?,"['Education Level', 'Mental Health Status', 'Emotional State', 'Profession', 'Economic Status']",5
Is it even worth the debt for someone in my situation to try to get a degree?,"['Education Level', 'Profession', 'Economic Status', 'Age', 'Health Status']",5
"What do you think would be the smartest choice for my future: finishing my Physics major, starting Philosophy, or leaving the country?","['Profession', 'Education Level', 'Economic Status']",3
Is it worth it to go through my savings in order to obtain a STEM degree?,"['Economic Status', 'Profession', 'Education Level']",3
Does happiness or mental health matter if you're getting a good education?,"['Education Level', 'Mental Health Status', 'Emotional State']",3
How do you deal with extreme test anxiety?,"['Emotional State', 'Mental Health Status']",2
Can I get some advice on whether I should drop my CS class and become a Math major?,"['Profession', 'Economic Status', 'Education Level']",3
What should I do if I am on the verge of a mental breakdown due to failing my college courses and fear losing my girlfriend?,"['Mental Health Status', 'Emotional State', 'Past Self-Harm History']",3
How can I manage my workload and avoid burnout during finals week?,"['Profession', 'Emotional State']",2
Has anyone had success with a BA in English to get a decent job?,"['Profession', 'Education Level']",2
Should I remain a full-time student while living at home or move out and take longer to graduate?,"['Economic Status', 'Profession', 'Emotional State']",3
What should I do to become a probation officer?,['Profession'],1
How will my past academic failures and personal responsibilities affect my eligibility to return to school and obtain financial aid through FAFSA?,"['Education Level', 'Past Self-Harm History', 'Economic Status']",3
"Am I being realistic, or just lazy?","['Emotional State', 'Mental Health Status']",2
Does anyone really have a good structured schedule? Any words of advice?,"['Emotional State', 'Mental Health Status']",2
What do I do about my roommate who keeps bringing different girls into our dorm?,"['Emotional State', 'Mental Health Status']",2
Should I transfer to the University of Cincinnati despite my history of depression?,"['Mental Health Status', 'Past Self-Harm History', 'Emotional State', 'Economic Status']",4
How can I make community college work while working full-time?,"['Profession', 'Economic Status', 'Education Level']",3
"Am I screwed for life if I'm almost finished with my first semester at University as part-time student with a 2.9 starting GPA, taking only two courses and already failing one of them?","['Emotional State', 'Economic Status', 'Profession', 'Education Level', 'Past Self-Harm History']",5
What are my options for finding scholarships and deciding if I should re-enroll or reapply at my current community college given my situation?,"['Education Level', 'Profession', 'Economic Status']",3
Why would a college set up a nursing course with 8 classes in the first semester?,"['Economic Status', 'Profession']",2
Is there anyone else out there who has had their whole future riding on one exam? I would really like to hear some positive stories!,"['Emotional State', 'Mental Health Status']",2
"What can I do to change my current situation, and should I drop out and work for a year?","['Profession', 'Economic Status']",2
Should I explore other safer opportunities than the company's education reimbursement plan?,"['Economic Status', 'Profession', 'Education Level']",3
Should I stay with my current university or transfer to a cheaper college?,"['Economic Status', 'Profession']",2
What should I do with my life?,"['Profession', 'Economic Status', 'Emotional State', 'Age']",4
"Should I talk to my professors/try to finish the remaining coursework, or just file a Retroactive Cancellation?","['Economic Status', 'Emotional State']",2
Has anyone been in this situation and can provide advice on how to handle being in debt to a university due to a revoked scholarship because of FAFSA information issues?,"['Economic Status', 'Emotional State']",2
How can I improve my grades and manage my anxiety while preparing to apply to law school?,"['Emotional State', 'Education Level']",2
How can I recover from my poor freshman year performance and ensure I keep my academic scholarship?,"['Education Level', 'Profession', 'Economic Status', 'Emotional State']",4
"What would you do if you were me? Should I listen to my parents or should I follow a passion instead, even if it's a risk?","['Education Level', 'Mental Health Status', 'Emotional State', 'Profession']",4
Should I take a gap year/semester or go to the tests and get an average grade or retake the courses for better grades?,"['Economic Status', 'Profession', 'Education Level']",3
Is a career in computer engineering an unrealistic goal if I haven't taken a math class since high school?,"['Profession', 'Economic Status', 'Education Level']",3
Any SUNY schools with good online programs that I can look further into?,"['Education Level', 'Profession', 'Economic Status']",3
Should I drop out of university to pursue freelancing contracts despite everyone advising against it?,"['Profession', 'Economic Status', 'Emotional State', 'Education Level', 'Mental Health Status']",5
Any advice on how to tackle all this?,"['Age', 'Mental Health Status', 'Emotional State', 'Economic Status', 'Profession', 'Marital Status', 'Health Status', 'Gender', 'Past Self-Harm History']",9
What should I say to the college admissions office to get them to understand my situation and how should I go about getting enrolled after being out of school for four years?,"['Economic Status', 'Profession', 'Education Level']",3
Will my crappy freshman grades reflect poorly on me for the rest of my college life?,"['Education Level', 'Emotional State']",2
"What can I do to manage my assignments and exams given my mental health challenges, especially since I can't get an extension?","['Mental Health Status', 'Emotional State']",2
Would you work out a deal with the university and try to go back in the fall? Or would you pay it off incrementally and go to the community college until you get your associates and hope that it can transfer?,"['Economic Status', 'Profession', 'Education Level']",3
Should I switch my major from electrical engineering to psychology?,"['Profession', 'Economic Status']",2
"Should I risk everything for my dream school, UCSB, despite financial constraints and lack of parental support, or choose a nearby school to live at home and save money but remain unhappy?","['Economic Status', 'Past Self-Harm History', 'Emotional State']",3
How can I apply to college as an adult without having taken the SAT?,"['Economic Status', 'Education Level', 'Profession', 'Age']",4
Am I too old to start an undergraduate program in the United States at 24?,['Age'],1
How can I manage a heavy credit load without being overwhelmed?,['Economic Status'],1
Should I go to school full time or part time given my current situation?,"['Economic Status', 'Profession', 'Education Level', 'Emotional State']",4
Has anyone else taken a longer time to finish community college?,"['Economic Status', 'Education Level']",2
"What are your thoughts on my perception of wanting to go to medical school? Based on what you heard would you advise against it? Also, am I too old or would the opportunity cost be too great at this age?","['Economic Status', 'Age', 'Profession', 'Health Status', 'Mental Health Status']",5
What should I do about my brother who wants to postpone his graduation and about my own situation of being burned out and wanting to quit college?,"['Mental Health Status', 'Emotional State']",2
"How can I power through this diminishing drive and improve my prospects, and what in my environment needs to be changed to stop my GPA from lowering further?","['Education Level', 'Emotional State', 'Economic Status']",3
How can I manage my stress and health issues while maintaining my scholarship in college?,"['Emotional State', 'Health Status']",2
Any advice on how to pursue a biology degree while working full time and feeling discouraged by prerequisites?,"['Economic Status', 'Mental Health Status', 'Profession', 'Education Level']",4
Can someone please critique my SAP appeal letter?,"['Emotional State', 'Mental Health Status']",2
What should I study in college given my interests and past experiences?,"['Profession', 'Education Level']",2
Does anyone else feel weird going 'home' after college?,"['Emotional State', 'Mental Health Status']",2
"Which route should I take, trade school or college, to help me land a job quicker in the computer technology field?","['Profession', 'Education Level', 'Economic Status']",3
Would 22k in student loans be hard to pay off by just working a regular job?,"['Economic Status', 'Age', 'Education Level']",3
"What are my options for re-enrolling in college and possibly attending a school out of state, given my poor transcript at a local community college?","['Education Level', 'Profession', 'Economic Status']",3
Is there any option for me to continue my education despite my past academic dismissal?,"['Education Level', 'Past Self-Harm History', 'Profession']",3
Do I sacrifice my financial stability for this internship?,"['Economic Status', 'Profession', 'Education Level', 'Age']",4
"Is a 2-hour commute every day worth it for a year, or should I spend $1500-2400 for a studio in the city?","['Profession', 'Economic Status', 'Emotional State', 'Age']",4
Where do I go from here?,"['Age', 'Emotional State', 'Mental Health Status', 'Gender']",4
"Should I go back to architecture, or choose a new major?","['Profession', 'Economic Status', 'Education Level']",3
What should I do? Should I just focus on work or should I refocus on school?,"['Profession', 'Education Level', 'Emotional State', 'Mental Health Status']",4
Should I get an internship despite the challenges it may bring?,"['Economic Status', 'Emotional State', 'Profession']",3
Are my chances of getting an internship for academic credit completely screwed with a low GPA?,['Economic Status'],1
How can I improve my GPA and manage my time better in college?,"['Education Level', 'Emotional State']",2
How have you found ways to pay large/moderate bits of your loans?,"['Economic Status', 'Profession']",2
"Is a major in Organizational Communications right for me, and what type of jobs could I land with it?","['Profession', 'Economic Status', 'Education Level']",3
"Would it be inappropriate to email my professor to express gratitude for his guidance, without mentioning my personal life details?",['Emotional State'],1
"How do you decide to go back to school, should I just go to a different school?","['Education Level', 'Profession', 'Economic Status']",3
Do universities remove classes where only 2 are registered?,['Economic Status'],1
How do I get out of this mindset? What should I do?,"['Mental Health Status', 'Emotional State']",2
What career options should I consider if I want to continue working with patients beyond Nursing?,"['Profession', 'Economic Status', 'Education Level']",3
How do mature students deal with feeling behind compared to their peers?,"['Education Level', 'Mental Health Status', 'Emotional State']",3
Is this a dumb reason to transfer schools?,"['Emotional State', 'Economic Status']",2
Should I go back to college even though my friend says it's not worth it?,"['Education Level', 'Profession', 'Emotional State']",3
What should I do about wanting to go to college while keeping my current job?,"['Profession', 'Economic Status', 'Education Level']",3
Do I have a good chance of making it back in as a student after being academically dismissed for a WF and a D in two classes?,"['Education Level', 'Profession', 'Economic Status', 'Emotional State', 'Past Self-Harm History']",5
What can I do to help combat these feelings of anxiety and inadequacy?,"['Mental Health Status', 'Emotional State']",2
Should I commute or live on campus for college?,"['Economic Status', 'Profession']",2
"What should I do -- drop out & go to a CC, or transfer, or stick it out?","['Profession', 'Economic Status', 'Education Level']",3
How do those of you who have higher GPAs that are hard to maintain manage to emotionally deal with it?,"['Emotional State', 'Mental Health Status', 'Education Level']",3
What advice can I give my mom about my brother's schooling situation and potential loss of scholarships?,"['Profession', 'Economic Status']",2
"If I were to transfer to another 4 year college, will I be taken seriously? Should I just give up?","['Education Level', 'Profession', 'Economic Status', 'Emotional State']",4
Has anyone had similar experiences who could give some advice?,"['Emotional State', 'Past Self-Harm History', 'Mental Health Status', 'Marital Status']",4
"Is it too late and if not, what age is considered 'too old to go to college parties?'","['Age', 'Economic Status', 'Mental Health Status']",3
Would I have more social opportunities in attending a university/community college or working a job like in retail?,"['Profession', 'Economic Status', 'Education Level', 'Age', 'Mental Health Status']",5
Does anyone have any advice for my situation? Am I truly missing out? Did I choose the right thing?,"['Emotional State', 'Mental Health Status', 'Past Self-Harm History']",3
What can I do if I get suspended from college due to low grades?,"['Economic Status', 'Profession']",2
What would be the best way for me to graduate debt free?,"['Economic Status', 'Profession', 'Education Level']",3
How can I manage my fear of attending university and the potential debt if I have a nervous breakdown and drop out?,"['Emotional State', 'Mental Health Status', 'Health Status']",3
How should I choose a degree path that prepares me for a career in analytics or business?,"['Profession', 'Economic Status', 'Education Level']",3
How can I successfully appeal my academic dismissal from the University of North Carolina?,"['Education Level', 'Profession', 'Economic Status']",3
How quick can I do 60 credit hours?,"['Economic Status', 'Education Level']",2
What do you think would be the best and most realistic scenario for me?,"['Emotional State', 'Health Status', 'Mental Health Status']",3
Does it matter what school you go to in terms of getting a better salary with an Actuarial Sciences degree?,"['Economic Status', 'Profession', 'Education Level']",3
Are there any scholarships or grants for late-in-life college students that aren’t dependent on being below the poverty line?,"['Age', 'Economic Status', 'Education Level', 'Gender']",4
"What should I do? Should I email him back to explain myself, put the work study on my resume, or include the work in my portfolio?","['Profession', 'Economic Status']",2
What major should I choose if I like computers but also love being active?,"['Profession', 'Economic Status', 'Mental Health Status', 'Education Level']",4
Does anyone else feel more mature than other college students and have trouble enjoying being at college?,"['Emotional State', 'Age', 'Mental Health Status']",3
What are the pros and cons of taking a traditional route to med school versus applying to a BS/MD program?,['Profession'],1
What should I take with me for my internship relocation?,"['Profession', 'Economic Status']",2
How can I transfer from a community college to a university given my financial aid challenges?,['Economic Status'],1
"Should I do nothing and fail, email and apologize that it's incomplete, or finish it and try to turn it in?","['Age', 'Emotional State']",2
"How do I make a plan for returning to school, identify quality community colleges, and understand credit transfers given my academic record?","['Education Level', 'Economic Status', 'Profession']",3
What are the best options for getting an online degree that can accommodate an unpredictable schedule?,"['Profession', 'Education Level', 'Economic Status', 'Emotional State', 'Past Self-Harm History']",5
How do I deal with a really bad semester?,"['Emotional State', 'Mental Health Status']",2
How should I appeal the decision if I am rejected from NYU?,"['Economic Status', 'Profession']",2
How can I deal with losing interest in my degree in my final year?,"['Profession', 'Education Level', 'Emotional State']",3
Any advice for working while in college?,"['Profession', 'Economic Status']",2
How can I realistically avoid being home except to sleep and still have time for myself while attending university?,"['Economic Status', 'Profession', 'Emotional State', 'Mental Health Status']",4
Should I transfer schools despite the financial challenges and starting over socially?,"['Economic Status', 'Past Self-Harm History', 'Emotional State']",3
"What is it like to pursue a Networking and Cybersecurity major at FLCC, especially balancing it with full-time work?","['Profession', 'Economic Status', 'Education Level', 'Mental Health Status']",4
Where do I go from here after failing a required class and having my college admission rescinded?,"['Economic Status', 'Emotional State']",2
What do I even do at this point?,"['Emotional State', 'Mental Health Status', 'Health Status']",3
Did you guys have separation anxiety when you started college?,"['Emotional State', 'Age']",2
"Can my boyfriend apply for new grants, including Pell Grants, to go back to community college after being on academic probation, and is there a way to check if he owes on his previous grants?","['Economic Status', 'Profession']",2
"Are there types of schools that focus on the academics, keeping a bare bones approach to the fluff?","['Education Level', 'Profession', 'Economic Status']",3
Is it worth getting into wildlife biology or should I consider a different career path?,"['Profession', 'Economic Status', 'Education Level']",3
Anyone else like college much more than summer?,"['Education Level', 'Age', 'Emotional State']",3
Should I finish my accounting degree or pursue programming instead?,"['Profession', 'Education Level', 'Economic Status']",3
Does anyone have any experience asking a college to increase the Need Based Grant they awarded you?,"['Economic Status', 'Education Level', 'Mental Health Status']",3
How can I manage feeling behind my peers and the loneliness it brings?,"['Mental Health Status', 'Emotional State']",2
"Is there any way to get aid or grants, really any help so I wouldn't be in a pit of debt?","['Economic Status', 'Emotional State']",2
"How do you balance work, college, and life with hobbies?","['Profession', 'Education Level', 'Emotional State']",3
How do you juggle work and studying?,"['Profession', 'Education Level']",2
Has anyone else had similar experiences?,"['Emotional State', 'Past Self-Harm History', 'Marital Status', 'Mental Health Status']",4
How should I deal with workplace interactions where I feel underestimated due to my educational background?,"['Education Level', 'Profession']",2
Do colleges have a strict policy relating to programs based on year name?,['Economic Status'],1
What advice do others have for dealing with burnout and lack of motivation in education?,"['Mental Health Status', 'Emotional State']",2
"Is it really that harder for me to get into a good grad school if I’ve completed my bachelor’s here? Also, do employers pay more attention to a candidate’s bachelor’s degree or master’s?","['Economic Status', 'Education Level', 'Profession']",3
How can I get an internship and make the best of my remaining time in college?,"['Profession', 'Economic Status', 'Education Level']",3
Should I drop from my management program and enroll in the digital marketing program instead?,"['Profession', 'Economic Status', 'Education Level']",3
Has anyone been in my shoes where you feel too old to go to college and have no clue what to study?,"['Age', 'Education Level', 'Emotional State']",3
"What may be my best route to go about becoming a physician while working full-time, and is online school a viable option to complete while working 40-56 hours a week?","['Profession', 'Economic Status', 'Education Level']",3
How do I stop from falling behind and get back on track with my college plans?,"['Education Level', 'Profession', 'Emotional State']",3
"Should I go back to school full time at 27, considering the risks of debt and losing insurance?","['Economic Status', 'Education Level', 'Age']",3
Should I take a job where I have no interest or experience just to have a 'real job'?,"['Profession', 'Economic Status', 'Emotional State', 'Past Self-Harm History']",4
What is the best combination of degrees after getting an A.A.S. in communications?,"['Profession', 'Education Level']",2
Should I transfer to a good public school to finish my undergraduate degree in IT before turning 25 or stay at UAG and finish at 22?,"['Education Level', 'Profession', 'Economic Status']",3
"What are the stipulations to getting my financial aid back, and can I apply to a community college while on academic probation?","['Economic Status', 'Past Self-Harm History']",2
How should I proceed to get in-state tuition despite not having paid taxes in the state?,['Economic Status'],1
Is it worth working this full-time job while taking a class or two each term until I finish my major or is it not worth it?,"['Economic Status', 'Profession']",2
What can I write in my appeals form to explain my situation and possibly get my grades changed from F's to W's?,"['Economic Status', 'Profession', 'Health Status', 'Mental Health Status']",4
How should we decide who gets the private bathroom in the apartment?,['Gender'],1
Is college hard?,"['Education Level', 'Age']",2
How are you guys making it work as a single working parent enrolled in college?,"['Economic Status', 'Emotional State', 'Education Level', 'Profession', 'Age']",5
Can I go to college if I'm 23 and have never taken the SAT/ACT?,"['Economic Status', 'Age', 'Education Level']",3
What steps should I take to continue my education after being academically dismissed from my university?,"['Education Level', 'Profession', 'Economic Status']",3
"Is it normal to have this many things go wrong in one's college career, and what should I do if I feel like I'm financially trapped and can't complete my degree?","['Economic Status', 'Past Self-Harm History']",2
What are your internship success/horror stories?,"['Emotional State', 'Profession', 'Past Self-Harm History']",3
What are some common struggles students face during college that they wish they had one-on-one problem-solving support for?,"['Profession', 'Economic Status', 'Emotional State', 'Mental Health Status']",4
Should I quit my part-time job to focus on university despite feeling guilty?,"['Profession', 'Economic Status', 'Emotional State']",3
Does anyone know of any cheap-ish college linguistic programs?,"['Economic Status', 'Education Level', 'Profession']",3
Should I go back to school to become a psychologist?,"['Profession', 'Economic Status', 'Education Level']",3
"Should I take a year off before deciding to go to college, even though everyone is advising against it?","['Profession', 'Economic Status', 'Mental Health Status']",3
What advice can you offer regarding pursuing graduate school as an environmental engineer considering the financial implications and opportunity costs?,"['Economic Status', 'Profession', 'Education Level']",3
What are some reputable universities that offer online courses in my major?,"['Education Level', 'Profession', 'Economic Status']",3
Any advice on how to survive a whole semester without sleeping in class with this kind of schedule?,"['Economic Status', 'Emotional State']",2
What can I do to improve my chances of being accepted into a CSU given my 2.62 GPA?,['Education Level'],1
How should I choose between majoring in Bioengineering or Psychology?,"['Profession', 'Education Level']",2
What are the beginning steps to get back into college and pursue a degree in social work despite my debt and academic record?,"['Economic Status', 'Profession', 'Education Level']",3
How can I manage my college and work situation without feeling overwhelmed and apathetic?,"['Emotional State', 'Profession']",2
How can I be a better conversationalist in and outside of college?,['Education Level'],1
What are some things I can do over each break that will give me a valid reason to not come home?,"['Emotional State', 'Profession', 'Mental Health Status', 'Economic Status']",4
How can I get financial assistance or advice to attend certification school for Dental Assisting?,"['Economic Status', 'Profession']",2
Should I ride it out and obtain the degree or start over in an American university?,"['Profession', 'Education Level', 'Economic Status']",3
Should I change my major from criminal justice to something more flexible like business administration or marketing?,"['Profession', 'Education Level']",2
How feasible is it to take a leave of absence and work to reduce my current debt before returning to finish my degree at the expensive tech school?,"['Economic Status', 'Past Self-Harm History']",2
Is it possible for him to get to community college? What sort of steps should he take from here?,"['Education Level', 'Profession', 'Economic Status']",3
How did you choose between a career in RN and engineering when you were torn?,"['Profession', 'Economic Status', 'Emotional State', 'Education Level']",4
Is there a correlation between starting college and lack of sleep?,"['Economic Status', 'Education Level']",2
"Will there be less pressure to 'fit in' in college/university for someone who was an outcast in K-12, or will it be the same experience?","['Mental Health Status', 'Emotional State']",2
How can I achieve a better work/life balance so my non-work time rejuvenates me?,"['Emotional State', 'Profession']",2
What are some good 'breakup' phrases I could use with my current advisor?,['Emotional State'],1
Anyone have any suggestions on how to be less fat (other than eat less/move more)?,['Economic Status'],1
"What can I do to improve my situation with my mentor, given that changing mentors is not an option and I only have about a year left?","['Profession', 'Emotional State']",2
Would doing a masters help my mother get a better job and is it worth the cost?,"['Economic Status', 'Profession', 'Education Level']",3
What am I in grad school for?,"['Profession', 'Economic Status', 'Emotional State']",3
How can I better manage stress in a STEM research program?,"['Mental Health Status', 'Emotional State']",2
How can I overcome the guilt and inability to enjoy life after finishing my Master's degree?,"['Mental Health Status', 'Emotional State']",2
What should I do about feeling burnt out in my final year of my physics PhD and not wanting to continue in academia?,['Emotional State'],1
How do I feel accomplished when I sit down all day?,"['Emotional State', 'Profession', 'Mental Health Status', 'Economic Status']",4
Any thoughts on what I'm doing this semester?,"['Emotional State', 'Mental Health Status']",2
Is this a really bad idea?,"['Emotional State', 'Mental Health Status']",2
Would it make sense for her to try to work as a lab tech for a year or two to get further experience and hopefully overcome her GPA history?,"['Profession', 'Economic Status', 'Education Level', 'Past Self-Harm History']",4
Which option will put me on the best path for pursuing a computer science career and relocating?,"['Profession', 'Economic Status', 'Education Level']",3
How can I make my PhD writing process go smoother?,"['Education Level', 'Profession', 'Emotional State']",3
How can I start over in grad school for genetic counseling with my background in pharmacy and psychology?,"['Profession', 'Education Level']",2
Should I drop out of my master's program after 1 semester to get my tuition back?,"['Profession', 'Economic Status', 'Mental Health Status']",3
How do you stay motivated and focused on your thesis/dissertation writing?,"['Mental Health Status', 'Emotional State', 'Profession', 'Economic Status']",4
Does anyone have any tips for coping with this feeling or not getting bogged down in it?,"['Emotional State', 'Mental Health Status', 'Past Self-Harm History']",3
Is this warranted or am I overthinking things? Do others feel this way?,"['Emotional State', 'Age']",2
Is attending a top graduate school even feasible for someone in my position?,"['Economic Status', 'Profession', 'Education Level']",3
Does anyone else feel like a failure for doing a PhD?,"['Emotional State', 'Mental Health Status', 'Past Self-Harm History']",3
How are/did others deal with job season and comparing themselves to classmates? How did you get your significant others to better understand and provide the support you need?,"['Profession', 'Emotional State', 'Marital Status']",3
I am wondering if it's possible at all for me to come back to science after abandoning it for years?,['Profession'],1
"What jobs should I look for with a PhD in Experimental Psychology/Neuroscience, and should I consider academic or non-academic paths?","['Profession', 'Economic Status', 'Education Level']",3
Should I take the two chemistry classes I need or pursue a new bachelor's degree?,"['Profession', 'Economic Status']",2
What can I do to overcome feeling burned out and stay productive in grad school while dealing with personal and professional commitments?,"['Mental Health Status', 'Emotional State']",2
